,insiderthreat,vector,date,user,source,action
13887,1,0,1295049600,927,732,762
13888,1,0,1295222400,927,732,762
13889,1,0,1295222400,927,732,824
13890,1,0,1295222400,927,732,747
13891,1,0,1295308800,927,732,1139
13892,1,0,1295395200,927,732,1033
13893,1,0,1295395200,927,732,824
13894,1,0,1295395200,927,732,761
13895,1,0,1295395200,927,732,761
13896,1,0,1295395200,927,732,824
13897,1,0,1295395200,927,732,747
13898,1,0,1295481600,927,732,761
13899,1,0,1295481600,927,732,825
13900,1,0,1295481600,927,732,761
13901,1,0,1295481600,927,732,1405
13902,1,0,1295481600,927,732,824
13903,1,0,1295568000,927,732,695
13904,1,0,1295568000,927,732,824
13905,1,0,1295568000,927,732,694
13906,1,0,1295568000,927,732,761
13907,1,0,1295568000,927,732,694
13908,1,0,1295568000,927,732,694
13909,1,0,1295568000,927,732,824
13910,1,0,1295568000,927,732,824
13911,1,0,1295568000,927,732,1405
13912,1,0,1295568000,927,732,824
13913,1,0,1295654400,927,732,761
13914,1,0,1295654400,927,732,762
13915,1,0,1295740800,927,732,762
13916,1,0,1295740800,927,732,335
13917,1,0,1295740800,927,732,761
13918,1,0,1295740800,927,732,761
13919,1,0,1295740800,927,732,761
13920,1,0,1295740800,927,732,694
13921,1,0,1295740800,927,732,881
13922,1,0,1295827200,927,732,694
13923,1,0,1295827200,927,732,824
13924,1,0,1295827200,927,732,761
13925,1,0,1295913600,927,732,824
13926,1,0,1295913600,927,732,881
13927,1,0,1295913600,927,732,761
13928,1,0,1295913600,927,732,761
13929,1,0,1295913600,927,732,761
13930,1,0,1295913600,927,732,881
13931,1,0,1295913600,927,732,1139
13932,1,0,1295913600,927,732,761
13933,1,0,1296000000,927,732,824
13934,1,0,1296000000,927,732,824
13935,1,0,1296000000,927,732,761
13936,1,0,1296000000,927,732,694
13937,1,0,1296000000,927,732,824
13938,1,0,1296000000,927,732,747
13939,1,0,1296000000,927,732,824
13940,1,0,1296086400,927,732,748
13941,1,0,1296086400,927,732,747
13942,1,0,1296086400,927,732,761
13943,1,0,1296172800,927,732,761
13944,1,0,1296172800,927,732,694
13945,1,0,1296172800,927,732,824
13946,1,0,1296172800,927,732,761
13947,1,0,1296172800,927,732,694
13948,1,0,1296172800,927,732,761
13949,1,0,1296172800,927,732,761
13950,1,0,1296345600,927,732,824
13951,1,0,1296345600,927,732,761
13952,1,0,1296345600,927,732,694
13953,1,0,1296345600,927,732,1405
13954,1,0,1296345600,927,732,747
13955,1,0,1296345600,927,732,747
13956,1,0,1296345600,927,732,824
13957,1,0,1296345600,927,732,824
13958,1,0,1296432000,927,732,761
13959,1,0,1296432000,927,732,824
13960,1,0,1296432000,927,732,747
13961,1,0,1296432000,927,732,761
13962,1,0,1296518400,927,732,824
13963,1,0,1296518400,927,732,761
13964,1,0,1296518400,927,732,1139
13965,1,0,1296518400,927,732,761
13966,1,0,1296518400,927,732,824
13967,1,0,1296518400,927,732,761
13968,1,0,1296518400,927,732,1405
13969,1,0,1296518400,927,732,824
13970,1,0,1296604800,927,732,1139
13971,1,0,1296604800,927,732,761
13972,1,0,1296604800,927,732,747
13973,1,0,1296604800,927,732,1405
13974,1,0,1296604800,927,732,747
13975,1,0,1296604800,927,732,824
13976,1,0,1296604800,927,732,761
13977,1,0,1296604800,927,732,761
13978,1,0,1296604800,927,732,747
13979,1,0,1296691200,927,732,825
13980,1,0,1296691200,927,732,761
13981,1,0,1296691200,927,732,694
13982,1,0,1296691200,927,732,694
13983,1,0,1296777600,927,732,824
13984,1,0,1296777600,927,732,761
13985,1,0,1296777600,927,732,824
13986,1,0,1296777600,927,732,761
13987,1,0,1296777600,927,732,761
13988,1,0,1296777600,927,732,824
13989,1,0,1296777600,927,732,761
13990,1,1,1297036800,10,993,13
13991,1,1,1297036800,10,993,13
13992,1,1,1297728000,10,993,13
13993,1,1,1297987200,10,993,13
13994,1,1,1297987200,10,993,13
13995,1,1,1297987200,10,993,13
13996,1,1,1298246400,10,993,13
13997,1,1,1298332800,10,993,13
13998,1,1,1298332800,10,993,13
13999,1,1,1298505600,10,993,13
14000,1,1,1298505600,10,993,13
14001,1,1,1298505600,10,993,13
14002,1,2,1299456000,10,993,98
14003,1,2,1299456000,10,993,-1
14004,1,2,1299456000,10,993,98
14005,1,2,1299456000,10,993,-1
14006,1,2,1299456000,10,993,98
14007,1,2,1299456000,10,993,-1
14008,1,2,1299456000,10,993,98
14009,1,2,1299456000,10,993,-1
14010,1,2,1299456000,10,993,98
14011,1,2,1299456000,10,993,-1
14012,1,2,1299456000,10,993,98
14013,1,2,1299456000,10,993,-1
14014,1,2,1299715200,10,993,98
14015,1,2,1299715200,10,993,-1
14016,1,2,1299715200,10,993,98
14017,1,2,1299715200,10,993,-1
14018,1,2,1299715200,10,993,98
14019,1,2,1299715200,10,993,-1
14020,1,2,1299715200,10,993,98
14021,1,2,1299715200,10,993,-1
14022,1,2,1299715200,10,993,98
14023,1,2,1299715200,10,993,-1
14024,1,2,1299715200,10,993,98
14025,1,2,1299715200,10,993,-1
14026,1,2,1299715200,10,993,98
14027,1,2,1299715200,10,993,-1
14028,1,2,1300233600,10,993,98
14029,1,2,1300233600,10,993,-1
14030,1,2,1300233600,10,993,98
14031,1,2,1300233600,10,993,-1
14032,1,2,1300233600,10,993,98
14033,1,2,1300233600,10,993,-1
14034,1,1,1300233600,10,993,144
14035,1,2,1300233600,10,993,98
14036,1,2,1300233600,10,993,-1
14037,1,2,1300233600,10,993,98
14038,1,2,1300233600,10,993,-1
14039,1,2,1300233600,10,993,98
14040,1,2,1300233600,10,993,-1
14041,1,2,1300752000,10,993,98
14042,1,2,1300752000,10,993,-1
14043,1,2,1300752000,10,993,98
14044,1,2,1300752000,10,993,-1
14045,1,2,1300752000,10,993,98
14046,1,2,1300752000,10,993,-1
14047,1,2,1300752000,10,993,98
14048,1,2,1300752000,10,993,-1
14049,1,2,1300752000,10,993,98
14050,1,2,1300752000,10,993,-1
14051,1,2,1300752000,10,993,98
14052,1,2,1300752000,10,993,-1
14053,1,2,1300838400,10,993,98
14054,1,2,1300838400,10,993,-1
14055,1,2,1300838400,10,993,98
14056,1,2,1300838400,10,993,-1
14057,1,2,1300838400,10,993,98
14058,1,2,1300838400,10,993,-1
14059,1,2,1300838400,10,993,98
14060,1,2,1300838400,10,993,-1
14061,1,2,1300838400,10,993,98
14062,1,2,1300838400,10,993,-1
14063,1,2,1301443200,10,993,98
14064,1,2,1301443200,10,993,-1
14065,1,2,1301443200,10,993,98
14066,1,2,1301443200,10,993,-1
14067,1,2,1301443200,10,993,98
14068,1,2,1301443200,10,993,-1
14069,1,2,1301443200,10,993,98
14070,1,2,1301443200,10,993,-1
14071,1,2,1301443200,10,993,98
14072,1,2,1301443200,10,993,-1
14073,1,0,1296604800,10,993,747
14074,1,0,1296604800,10,993,1405
14075,1,0,1296604800,10,993,761
14076,1,0,1296604800,10,993,761
14077,1,0,1296604800,10,993,761
14078,1,0,1296604800,10,993,824
14079,1,0,1296691200,10,993,694
14080,1,0,1296691200,10,993,761
14081,1,0,1296691200,10,993,694
14082,1,0,1296691200,10,993,1405
14083,1,0,1296691200,10,993,205
14084,1,0,1296691200,10,993,761
14085,1,0,1296691200,10,993,761
14086,1,0,1296691200,10,993,761
14087,1,0,1296691200,10,993,825
14088,1,0,1296691200,10,993,761
14089,1,0,1296777600,10,993,761
14090,1,0,1296777600,10,993,761
14091,1,0,1296777600,10,993,761
14092,1,0,1296777600,10,993,824
14093,1,0,1296777600,10,993,761
14094,1,0,1296777600,10,993,761
14095,1,0,1296777600,10,993,824
14096,1,0,1296777600,10,993,761
14097,1,0,1296777600,10,993,694
14098,1,0,1297036800,10,993,747
14099,1,0,1297036800,10,993,762
14100,1,0,1297036800,10,993,824
14101,1,0,1297036800,10,993,694
14102,1,0,1297123200,10,993,761
14103,1,0,1297123200,10,993,761
14104,1,0,1297123200,10,993,824
14105,1,0,1297123200,10,993,761
14106,1,0,1297209600,10,993,761
14107,1,0,1297209600,10,993,747
14108,1,0,1297209600,10,993,694
14109,1,0,1297209600,10,993,761
14110,1,0,1297209600,10,993,694
14111,1,0,1297209600,10,993,824
14112,1,0,1297209600,10,993,824
14113,1,0,1297209600,10,993,881
14114,1,0,1297209600,10,993,761
14115,1,0,1297209600,10,993,747
14116,1,0,1297296000,10,993,761
14117,1,0,1297296000,10,993,824
14118,1,0,1297296000,10,993,694
14119,1,0,1297296000,10,993,694
14120,1,0,1297296000,10,993,1406
14121,1,0,1297296000,10,993,824
14122,1,0,1297296000,10,993,761
14123,1,0,1297296000,10,993,824
14124,1,0,1297296000,10,993,824
14125,1,0,1297296000,10,993,694
14126,1,0,1297382400,10,993,761
14127,1,0,1297382400,10,993,761
14128,1,0,1297382400,10,993,824
14129,1,0,1297382400,10,993,761
14130,1,0,1297382400,10,993,1139
14131,1,0,1297382400,10,993,411
14132,1,0,1297382400,10,993,761
14133,1,0,1297641600,10,993,761
14134,1,0,1297641600,10,993,762
14135,1,0,1297641600,10,993,824
14136,1,0,1297641600,10,993,824
14137,1,0,1297641600,10,993,761
14138,1,0,1297641600,10,993,824
14139,1,0,1297641600,10,993,761
14140,1,0,1297641600,10,993,824
14141,1,0,1297641600,10,993,761
14142,1,0,1297728000,10,993,761
14143,1,0,1297728000,10,993,762
14144,1,0,1297728000,10,993,761
14145,1,0,1297728000,10,993,761
14146,1,0,1297814400,10,993,761
14147,1,0,1297814400,10,993,824
14148,1,0,1297814400,10,993,411
14149,1,0,1297814400,10,993,694
14150,1,0,1297814400,10,993,762
14151,1,0,1297814400,10,993,824
14152,1,0,1297814400,10,993,824
14153,1,0,1297814400,10,993,761
14154,1,0,1297814400,10,993,824
14155,1,0,1297814400,10,993,824
14156,1,0,1297900800,10,993,824
14157,1,0,1297900800,10,993,881
14158,1,0,1297900800,10,993,747
14159,1,0,1297900800,10,993,747
14160,1,0,1297900800,10,993,747
14161,1,0,1297900800,10,993,761
14162,1,0,1297900800,10,993,824
14163,1,0,1297900800,10,993,824
14164,1,0,1297987200,10,993,761
14165,1,0,1297987200,10,993,1405
14166,1,0,1297987200,10,993,747
14167,1,0,1297987200,10,993,1139
14168,1,0,1297987200,10,993,824
14169,1,0,1297987200,10,993,824
14170,1,0,1297987200,10,993,762
14171,1,0,1297987200,10,993,747
14172,1,0,1297987200,10,993,824
14173,1,0,1297987200,10,993,761
14174,1,0,1297987200,10,993,1405
14175,1,0,1298246400,10,993,761
14176,1,0,1298246400,10,993,824
14177,1,0,1298246400,10,993,761
14178,1,0,1298246400,10,993,761
14179,1,0,1298246400,10,993,694
14180,1,0,1298246400,10,993,761
14181,1,0,1298332800,10,993,761
14182,1,0,1298332800,10,993,761
14183,1,0,1298332800,10,993,694
14184,1,0,1298332800,10,993,761
14185,1,0,1298332800,10,993,694
14186,1,0,1298332800,10,993,824
14187,1,0,1298332800,10,993,824
14188,1,0,1298332800,10,993,761
14189,1,0,1298332800,10,993,747
14190,1,0,1298419200,10,993,762
14191,1,0,1298419200,10,993,761
14192,1,0,1298505600,10,993,694
14193,1,0,1298505600,10,993,761
14194,1,0,1298592000,10,993,761
14195,1,0,1298592000,10,993,1139
14196,1,0,1298592000,10,993,761
14197,1,0,1298592000,10,993,761
14198,1,0,1298592000,10,993,824
14199,1,0,1298592000,10,993,761
14200,1,0,1298592000,10,993,694
14201,1,0,1298592000,10,993,747
14202,1,0,1298592000,10,993,761
14203,1,0,1298851200,10,993,825
14204,1,0,1298851200,10,993,761
14205,1,0,1298851200,10,993,881
14206,1,0,1298851200,10,993,761
14207,1,0,1298851200,10,993,1405
14208,1,0,1298937600,10,993,761
14209,1,0,1298937600,10,993,761
14210,1,0,1298937600,10,993,761
14211,1,0,1298937600,10,993,824
14212,1,0,1298937600,10,993,825
14213,1,0,1299024000,10,993,761
14214,1,0,1299024000,10,993,761
14215,1,0,1299024000,10,993,761
14216,1,0,1299024000,10,993,824
14217,1,0,1299024000,10,993,694
14218,1,0,1299024000,10,993,761
14219,1,0,1299024000,10,993,761
14220,1,0,1299024000,10,993,761
14221,1,0,1299024000,10,993,761
14222,1,0,1299024000,10,993,761
14223,1,0,1299110400,10,993,824
14224,1,0,1299110400,10,993,694
14225,1,0,1299110400,10,993,747
14226,1,0,1299110400,10,993,694
14227,1,0,1299110400,10,993,825
14228,1,0,1299110400,10,993,824
14229,1,0,1299196800,10,993,824
14230,1,0,1299196800,10,993,1139
14231,1,0,1299196800,10,993,1139
14232,0,2,1262589120,733,723,31
14233,0,2,1262590500,151,494,31
14234,0,2,1262592000,332,292,31
14235,0,2,1262592120,906,202,31
14236,0,2,1262593200,733,723,35
14237,0,2,1262593380,256,60,31
14238,0,2,1262593740,750,810,31
14239,0,2,1262593800,93,219,31
14240,0,2,1262594100,677,337,31
14241,0,2,1262594820,874,594,31
14242,0,2,1262594880,772,591,31
14243,0,2,1262595000,748,393,31
14244,0,2,1262595540,434,217,31
14245,0,2,1262595600,242,509,31
14246,0,2,1262595960,587,571,31
14247,0,2,1262596080,262,334,31
14248,0,2,1262596380,168,433,31
14249,0,2,1262596440,629,385,31
14250,0,2,1262596620,121,708,31
14251,0,2,1262596980,93,219,35
14252,0,2,1262597700,23,155,31
14253,0,2,1262597880,493,410,31
14254,0,2,1262597940,370,414,31
14255,0,2,1262598060,772,591,35
14256,0,2,1262598840,748,393,35
14257,0,2,1262599140,629,385,35
14258,0,2,1262599200,711,931,31
14259,0,2,1262599440,600,179,31
14260,0,2,1262599920,804,647,31
14261,0,2,1262600220,121,708,35
14262,0,2,1262601600,256,60,35
14263,0,2,1262601900,615,883,31
14264,0,2,1262601960,693,89,31
14265,0,2,1262602200,219,528,31
14266,0,2,1262602200,328,345,31
14267,0,2,1262602200,52,798,31
14268,0,2,1262602440,711,931,35
14269,0,2,1262602560,383,263,31
14270,0,2,1262602560,450,307,31
14271,0,2,1262602560,383,263,35
14272,0,2,1262602620,722,247,31
14273,0,2,1262602800,42,665,31
14274,0,2,1262602920,117,903,31
14275,0,2,1262602980,771,238,31
14276,0,2,1262603100,370,414,35
14277,0,2,1262603520,615,883,35
14278,0,2,1262603580,44,76,31
14279,0,2,1262603700,856,336,31
14280,0,2,1262603880,151,494,35
14281,0,2,1262604000,794,615,31
14282,0,2,1262605200,527,180,31
14283,0,2,1262605320,706,383,31
14284,0,2,1262605560,609,558,31
14285,0,2,1262605560,682,19,31
14286,0,2,1262606340,473,261,31
14287,0,2,1262606940,328,345,35
14288,0,2,1262606940,216,580,31
14289,0,2,1262607180,42,665,35
14290,0,2,1262607240,404,911,31
14291,0,2,1262607300,144,364,31
14292,0,2,1262607420,609,558,35
14293,0,2,1262607420,659,877,31
14294,0,2,1262607480,600,179,35
14295,0,2,1262607600,701,6,31
14296,0,2,1262608260,319,763,31
14297,0,2,1262608320,771,238,35
14298,0,2,1262608800,818,420,31
14299,0,2,1262608800,607,340,31
14300,0,2,1262608980,467,201,31
14301,0,2,1262609400,788,478,31
14302,0,2,1262609880,385,880,31
14303,0,2,1262609940,577,881,31
14304,0,2,1262610060,703,487,31
14305,0,2,1262610120,219,528,35
14306,0,2,1262610180,391,475,31
14307,0,2,1262610300,385,880,35
14308,0,2,1262610420,450,307,35
14309,0,2,1262610780,673,379,31
14310,0,2,1262610840,404,911,35
14311,0,2,1262610900,829,14,31
14312,0,2,1262611380,240,103,31
14313,0,2,1262611440,889,786,31
14314,0,2,1262611620,473,261,35
14315,0,2,1262611680,703,487,35
14316,0,2,1262611740,889,786,35
14317,0,2,1262611860,805,377,31
14318,0,2,1262612220,412,391,31
14319,0,2,1262612640,659,877,35
14320,0,2,1262612760,412,391,35
14321,0,2,1262612880,604,318,31
14322,0,2,1262613060,117,903,35
14323,0,2,1262613060,832,386,31
14324,0,2,1262613240,338,483,31
14325,0,2,1262613480,262,334,35
14326,0,2,1262613840,804,647,35
14327,0,2,1262613900,434,217,35
14328,0,2,1262613900,44,76,35
14329,0,2,1262614140,829,14,35
14330,0,2,1262614200,604,318,35
14331,0,2,1262614200,794,615,35
14332,0,2,1262614320,547,627,31
14333,0,2,1262614380,577,881,35
14334,0,2,1262614680,249,549,31
14335,0,2,1262614740,750,810,35
14336,0,2,1262614920,319,763,35
14337,0,2,1262615100,55,748,31
14338,0,2,1262615580,527,180,35
14339,0,2,1262615760,758,137,31
14340,0,2,1262616000,788,478,35
14341,0,2,1262616000,906,202,35
14342,0,2,1262616420,832,386,35
14343,0,2,1262616480,726,608,31
14344,0,2,1262616480,632,946,31
14345,0,2,1262616780,673,379,35
14346,0,2,1262617020,761,791,31
14347,0,2,1262617200,429,713,31
14348,0,2,1262617500,191,873,31
14349,0,2,1262617920,429,713,35
14350,0,2,1262618100,332,292,35
14351,0,2,1262618220,240,103,35
14352,0,2,1262618220,569,424,31
14353,0,2,1262618520,80,904,31
14354,0,2,1262618580,249,549,35
14355,0,2,1262618820,144,364,35
14356,0,2,1262618880,220,350,31
14357,0,2,1262618880,758,137,35
14358,0,2,1262618880,59,886,31
14359,0,2,1262619180,493,410,35
14360,0,2,1262619300,701,6,35
14361,0,2,1262619600,761,791,35
14362,0,2,1262619660,706,383,35
14363,0,2,1262619960,892,656,31
14364,0,2,1262620140,805,377,35
14365,0,2,1262620380,547,627,35
14366,0,2,1262620680,480,274,31
14367,0,2,1262620740,480,274,35
14368,0,2,1262620860,726,608,35
14369,0,2,1262620920,862,382,31
14370,0,2,1262620920,876,628,31
14371,0,2,1262620920,59,886,35
14372,0,2,1262620980,874,594,35
14373,0,2,1262621100,99,518,31
14374,0,2,1262621160,184,66,31
14375,0,2,1262621160,372,432,31
14376,0,2,1262621280,55,748,35
14377,0,2,1262621460,781,61,31
14378,0,2,1262621640,372,432,35
14379,0,2,1262621700,414,683,31
14380,0,2,1262621700,677,337,35
14381,0,2,1262621820,113,829,31
14382,0,2,1262622000,781,61,35
14383,0,2,1262622000,876,628,35
14384,0,2,1262622000,479,612,31
14385,0,2,1262622060,632,946,35
14386,0,2,1262622300,514,845,31
14387,0,2,1262622420,396,807,31
14388,0,2,1262622420,414,683,35
14389,0,2,1262622660,338,483,35
14390,0,2,1262622720,113,829,35
14391,0,2,1262622780,892,656,35
14392,0,2,1262623020,168,433,35
14393,0,2,1262623020,191,873,35
14394,0,2,1262623080,479,612,35
14395,0,2,1262623140,80,904,35
14396,0,2,1262623320,862,382,35
14397,0,2,1262623500,467,201,35
14398,0,2,1262623740,722,247,35
14399,0,2,1262624100,415,204,31
14400,0,2,1262624340,569,424,35
14401,0,2,1262624820,202,755,31
14402,0,2,1262625060,30,826,31
14403,0,2,1262625240,30,826,35
14404,0,2,1262625240,23,155,35
14405,0,2,1262625300,587,571,35
14406,0,2,1262625540,202,755,35
14407,0,2,1262626080,343,929,31
14408,0,2,1262626320,184,66,35
14409,0,2,1262626560,856,336,35
14410,0,2,1262626560,514,845,35
14411,0,2,1262626680,48,862,31
14412,0,2,1262626740,48,862,35
14413,0,2,1262626800,607,340,35
14414,0,2,1262627340,99,518,35
14415,0,2,1262627400,818,420,35
14416,0,2,1262627640,371,660,31
14417,0,2,1262628420,485,471,31
14418,0,2,1262629320,242,509,35
14419,0,2,1262629380,396,807,35
14420,0,2,1262629380,485,471,35
14421,0,2,1262629740,888,265,31
14422,0,2,1262630340,56,216,31
14423,0,2,1262630460,888,265,35
14424,0,2,1262630940,391,475,35
14425,0,2,1262631240,682,19,35
14426,0,2,1262631660,541,534,31
14427,0,2,1262631720,541,534,35
14428,0,2,1262640300,643,486,31
14429,0,2,1262640360,643,486,35
14430,0,2,1262659860,219,528,31
14431,0,2,1262660280,219,528,35
14432,0,2,1262662440,450,307,31
14433,0,2,1262663880,450,307,35
14434,0,2,1262664000,461,513,31
14435,0,2,1262664660,461,513,35
14436,0,2,1262676780,201,41,31
14437,0,2,1262677140,600,179,31
14438,0,2,1262678940,100,245,31
14439,0,2,1262679060,370,414,31
14440,0,2,1262679240,514,845,31
14441,0,2,1262679840,677,337,31
14442,0,2,1262679840,100,245,35
14443,0,2,1262680200,365,610,31
14444,0,2,1262680920,775,464,31
14445,0,2,1262681160,785,621,31
14446,0,2,1262681580,761,791,31
14447,0,2,1262682240,415,204,31
14448,0,2,1262682420,365,610,35
14449,0,2,1262682720,48,862,31
14450,0,2,1262682780,632,946,31
14451,0,2,1262682840,41,181,31
14452,0,2,1262683020,785,621,35
14453,0,2,1262683020,279,605,31
14454,0,2,1262683500,415,204,35
14455,0,2,1262683560,201,41,35
14456,0,2,1262684100,151,494,31
14457,0,2,1262684640,666,855,31
14458,0,2,1262684820,456,632,31
14459,0,2,1262684940,113,829,31
14460,0,2,1262685000,93,219,31
14461,0,2,1262685000,862,382,31
14462,0,2,1262685120,711,931,31
14463,0,2,1262685180,604,318,31
14464,0,2,1262685780,337,761,31
14465,0,2,1262686200,832,386,31
14466,0,2,1262686320,93,219,35
14467,0,2,1262686740,383,263,31
14468,0,2,1262687040,345,144,31
14469,0,2,1262687160,664,796,31
14470,0,2,1262687460,48,862,35
14471,0,2,1262688660,659,877,31
14472,0,2,1262688960,242,509,31
14473,0,2,1262689020,775,464,35
14474,0,2,1262689740,629,385,31
14475,0,2,1262689920,262,334,31
14476,0,2,1262690100,703,487,31
14477,0,2,1262690280,815,34,31
14478,0,2,1262690340,337,761,35
14479,0,2,1262690340,30,826,31
14480,0,2,1262690340,371,660,31
14481,0,2,1262690580,632,946,35
14482,0,2,1262690640,57,15,31
14483,0,2,1262690640,892,656,31
14484,0,2,1262690820,703,487,35
14485,0,2,1262690880,219,528,31
14486,0,2,1262690880,279,605,35
14487,0,2,1262690940,113,829,35
14488,0,2,1262691000,615,883,31
14489,0,2,1262691120,598,642,31
14490,0,2,1262691720,761,791,35
14491,0,2,1262692080,262,334,35
14492,0,2,1262692740,471,171,31
14493,0,2,1262692920,609,558,31
14494,0,2,1262693040,788,478,31
14495,0,2,1262693580,906,202,31
14496,0,2,1262693700,456,632,35
14497,0,2,1262693700,693,89,31
14498,0,2,1262693760,55,748,31
14499,0,2,1262694000,242,509,35
14500,0,2,1262694000,370,414,35
14501,0,2,1262694120,442,38,31
14502,0,2,1262694120,673,379,31
14503,0,2,1262694480,373,668,31
14504,0,2,1262694540,360,220,31
14505,0,2,1262694660,184,66,31
14506,0,2,1262695080,445,774,31
14507,0,2,1262695140,682,19,31
14508,0,2,1262695260,249,549,31
14509,0,2,1262695500,480,274,31
14510,0,2,1262696100,281,474,31
14511,0,2,1262696220,281,474,35
14512,0,2,1262696340,254,891,31
14513,0,2,1262696820,442,38,35
14514,0,2,1262697120,722,247,31
14515,0,2,1262697180,706,383,31
14516,0,2,1262697180,440,126,31
14517,0,2,1262697300,615,883,35
14518,0,2,1262697780,144,364,31
14519,0,2,1262697900,254,891,35
14520,0,2,1262697960,880,863,31
14521,0,2,1262698020,151,494,35
14522,0,2,1262698080,144,364,35
14523,0,2,1262698080,711,931,35
14524,0,2,1262698500,44,76,31
14525,0,2,1262698560,401,832,31
14526,0,2,1262698560,567,443,31
14527,0,2,1262698680,224,371,31
14528,0,2,1262699100,60,344,31
14529,0,2,1262699160,277,196,31
14530,0,2,1262699820,600,179,35
14531,0,2,1262699940,373,668,35
14532,0,2,1262700000,376,747,31
14533,0,2,1262700240,906,202,35
14534,0,2,1262700420,854,426,31
14535,0,2,1262700480,57,15,35
14536,0,2,1262700540,573,919,31
14537,0,2,1262700720,793,303,31
14538,0,2,1262700840,547,627,31
14539,0,2,1262701140,480,274,35
14540,0,2,1262701500,383,263,35
14541,0,2,1262701740,567,443,35
14542,0,2,1262701800,530,736,31
14543,0,2,1262701980,587,571,31
14544,0,2,1262701980,832,386,35
14545,0,2,1262701980,805,377,31
14546,0,2,1262702040,59,886,31
14547,0,2,1262702220,607,340,31
14548,0,2,1262702340,805,377,35
14549,0,2,1262702520,59,886,35
14550,0,2,1262702700,629,385,35
14551,0,2,1262702820,880,863,35
14552,0,2,1262702880,829,14,31
14553,0,2,1262703420,404,911,31
14554,0,2,1262703480,794,615,31
14555,0,2,1262703660,343,929,31
14556,0,2,1262703960,547,627,35
14557,0,2,1262704020,607,340,35
14558,0,2,1262704140,666,855,35
14559,0,2,1262704260,404,911,35
14560,0,2,1262704740,829,14,35
14561,0,2,1262704860,479,612,31
14562,0,2,1262704860,479,612,35
14563,0,2,1262704980,794,615,35
14564,0,2,1262705040,44,76,35
14565,0,2,1262705160,343,929,35
14566,0,2,1262705160,345,144,35
14567,0,2,1262705160,249,549,35
14568,0,2,1262705280,224,371,35
14569,0,2,1262705280,788,478,35
14570,0,2,1262705340,401,832,35
14571,0,2,1262705460,793,303,35
14572,0,2,1262706000,514,845,35
14573,0,2,1262706060,757,454,31
14574,0,2,1262706240,874,594,31
14575,0,2,1262706480,440,126,35
14576,0,2,1262706600,874,594,35
14577,0,2,1262707320,23,155,31
14578,0,2,1262707380,473,261,31
14579,0,2,1262707380,569,424,31
14580,0,2,1262707440,385,880,31
14581,0,2,1262707500,598,642,35
14582,0,2,1262707680,664,796,35
14583,0,2,1262707680,530,736,35
14584,0,2,1262707680,573,919,35
14585,0,2,1262707800,55,748,35
14586,0,2,1262708100,277,196,35
14587,0,2,1262708220,219,528,35
14588,0,2,1262709120,184,66,35
14589,0,2,1262709240,412,391,31
14590,0,2,1262709360,862,382,35
14591,0,2,1262709420,80,904,31
14592,0,2,1262709480,556,729,31
14593,0,2,1262709780,80,904,35
14594,0,2,1262709780,473,261,35
14595,0,2,1262710140,23,155,35
14596,0,2,1262710140,757,454,35
14597,0,2,1262710320,414,683,31
14598,0,2,1262710380,412,391,35
14599,0,2,1262710500,609,558,35
14600,0,2,1262710560,556,729,35
14601,0,2,1262711100,693,89,35
14602,0,2,1262711280,414,683,35
14603,0,2,1262711280,56,216,31
14604,0,2,1262711700,587,571,35
14605,0,2,1262712060,604,318,35
14606,0,2,1262712540,515,438,31
14607,0,2,1262712720,515,438,35
14608,0,2,1262713020,516,602,31
14609,0,2,1262713620,516,602,35
14610,0,2,1262714340,682,19,35
14611,0,2,1262714400,385,880,35
14612,0,2,1262714820,706,383,35
14613,0,2,1262715000,267,69,31
14614,0,2,1262715120,722,247,35
14615,0,2,1262715180,56,216,35
14616,0,2,1262715240,360,220,35
14617,0,2,1262716260,41,181,35
14618,0,2,1262716740,267,69,35
14619,0,2,1262717340,371,660,35
14620,0,2,1262725020,643,486,31
14621,0,2,1262725740,643,486,35
14622,0,2,1262727900,407,737,31
14623,0,2,1262741460,417,343,31
14624,0,2,1262747160,417,343,35
14625,0,2,1262748720,407,737,35
14626,0,2,1262755800,864,670,31
14627,0,2,1262757780,864,670,35
14628,0,2,1262763480,527,180,31
14629,0,2,1262765700,854,426,31
14630,0,2,1262766240,268,536,31
14631,0,2,1262766480,99,518,31
14632,0,2,1262767620,429,713,31
14633,0,2,1262767620,790,311,31
14634,0,2,1262767860,262,334,31
14635,0,2,1262768100,600,179,31
14636,0,2,1262769300,383,263,31
14637,0,2,1262769540,659,877,31
14638,0,2,1262769720,249,549,31
14639,0,2,1262769780,598,642,31
14640,0,2,1262769900,648,477,31
14641,0,2,1262770200,170,241,31
14642,0,2,1262770380,634,147,31
14643,0,2,1262771160,267,69,31
14644,0,2,1262771400,113,829,31
14645,0,2,1262771520,545,12,31
14646,0,2,1262771700,346,649,31
14647,0,2,1262771880,748,393,31
14648,0,2,1262771940,479,612,31
14649,0,2,1262772540,609,558,31
14650,0,2,1262772960,722,247,31
14651,0,2,1262773560,573,919,31
14652,0,2,1262773740,338,483,31
14653,0,2,1262773860,892,656,31
14654,0,2,1262773980,338,483,35
14655,0,2,1262774280,615,883,31
14656,0,2,1262774880,42,665,31
14657,0,2,1262774940,794,615,31
14658,0,2,1262775360,514,845,31
14659,0,2,1262775360,854,426,35
